name,title,70:69:5a:aa:4e:4e:,b0:26:80:83:32:ce:,70:69:5a:a6:40:21:,70:69:5a:a6:11:21:,b0:26:80:83:32:c1:,70:69:5a:aa:4e:41:,70:69:5a:aa:48:41:,70:69:5a:aa:48:4e:,70:69:5a:aa:4e:4d:,b0:26:80:83:32:cd:,70:69:5a:a6:11:22:,70:69:5a:a6:40:22:,b0:26:80:83:32:c2:,70:69:5a:aa:4e:42:,70:69:5a:aa:48:42:,70:69:5a:aa:48:4d:,70:69:5a:a6:3a:8f:,b0:26:80:83:32:cf:,70:69:5a:a6:40:20:,70:69:5a:a6:11:20:,b0:26:80:83:32:c0:,70:69:5a:aa:4e:40:,70:69:5a:aa:48:40:,70:69:5a:aa:48:4f:,70:69:5a:aa:4e:4f:,70:69:5a:a6:40:2e:,70:69:5a:a6:11:2e:,70:69:5a:a6:40:2f:,70:69:5a:a6:11:2f:,70:69:5a:a6:11:2d:,b0:26:80:c9:7b:6e:,b0:26:80:83:37:0e:,b0:26:80:c9:7b:61:,b0:26:80:83:37:01:,b0:26:80:aa:70:a1:,b0:26:80:c9:7b:6d:,70:69:5a:a6:40:2d:,b0:26:80:83:37:0d:,b0:26:80:c9:7b:62:,b0:26:80:83:37:02:,b0:26:80:c9:7b:6f:,b0:26:80:83:37:0f:,70:69:5a:63:31:cf:,b0:26:80:c9:7b:60:,b0:26:80:83:37:00:,70:69:5a:8a:4e:60:,70:69:5a:a6:3a:8e:,70:69:5a:63:31:ce:,b0:26:80:83:33:8e:,b0:26:80:83:33:81:,70:69:5a:a6:3a:81:,70:69:5a:63:31:c1:,70:69:5a:a6:3a:8d:,70:69:5a:92:f7:8d:,70:69:5a:63:31:cd:,b0:26:80:83:33:8d:,b0:26:80:83:33:82:,70:69:5a:a6:3a:82:,70:69:5a:63:31:c2:,70:69:5a:a6:37:82:,b0:26:80:83:33:8f:,b0:26:80:83:33:80:,70:69:5a:a6:3a:80:,70:69:5a:63:31:c0:,70:69:5a:a6:37:80:,e8:65:49:db:4f:f1:,b0:26:80:a9:fb:ee:,70:69:5a:92:f7:8e:,b0:26:80:c9:83:c1:,b0:26:80:aa:71:e1:,70:69:5a:92:f7:81:,b0:26:80:aa:60:81:,70:69:5a:a6:3b:01:,b0:26:80:a9:fb:e1:,70:69:5a:a6:47:e1:,b0:26:80:a9:fb:ed:,b0:26:80:c9:83:c2:,b0:26:80:aa:60:82:,70:69:5a:a6:3b:02:,70:69:5a:92:f7:82:,b0:26:80:83:35:02:,e8:65:49:db:4f:f2:,b0:26:80:a9:fb:e2:,70:69:5a:a6:47:e2:,b0:26:80:a9:fb:ef:,70:69:5a:92:f7:8f:,b0:26:80:c9:83:c0:,b0:26:80:aa:71:e0:,b0:26:80:aa:60:80:,70:69:5a:a6:3b:00:,b0:26:80:a9:fb:e0:,70:69:5a:a6:47:e0:,70:69:5a:92:f7:80:,70:69:5a:6e:a3:41:,70:69:5a:6e:a3:4e:,70:69:5a:6e:a3:4d:,70:69:5a:6e:a3:42:,70:69:5a:6e:a3:4f:,70:69:5a:6e:a3:40:
5318,5318-AFT-W,-67,-89,-64,0,0,-69,0,-94,-68,-89,0,-56,0,-69,0,-94,0,-89,-56,0,0,-69,-88,-94,-68,-57,-80,-57,-80,-80,-79,-66,-88,0,0,-80,-57,-67,-87,0,-79,-66,-84,-76,0,0,0,-82,-92,0,0,-84,0,0,-83,-93,0,0,-80,0,-91,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,5318-AFT-S,-67,-89,-64,0,0,-69,0,-94,-68,-89,0,-56,0,-69,0,-94,0,-89,-56,0,0,-69,-88,-94,-68,-57,-80,-57,-80,-80,-79,-66,-88,0,0,-80,-57,-67,-87,0,-79,-66,-84,-76,0,0,0,-82,-92,0,0,-84,0,0,-83,-93,0,0,-80,0,-91,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5318,5318-AFT-E,-67,-89,-64,0,0,-69,0,-94,-68,-89,0,-56,0,-69,0,-94,0,-89,-56,0,0,-69,-88,-94,-68,-57,-80,-57,-80,-80,-79,-66,-88,0,0,-80,-57,-67,-87,0,-79,-66,-84,-76,0,0,0,-82,-92,0,0,-84,0,0,-83,-93,0,0,-80,0,-91,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,5319-AFT-N,-67,-89,-64,0,0,-69,0,-94,-68,-89,0,-56,0,-69,0,-94,0,-89,-56,0,0,-69,-88,-94,-68,-57,-80,-57,-80,-80,-79,-66,-88,0,0,-80,-57,-67,-87,0,-79,-66,-84,-76,0,0,0,-82,-92,0,0,-84,0,0,-83,-93,0,0,-80,0,-91,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,5319-AFT-W,-67,-89,-64,0,0,-69,0,-94,-68,-89,0,-56,0,-69,0,-94,0,-89,-56,0,0,-69,-88,-94,-68,-57,-80,-57,-80,-80,-79,-66,-88,0,0,-80,-57,-67,-87,0,-79,-66,-84,-76,0,0,0,-82,-92,0,0,-84,0,0,-83,-93,0,0,-80,0,-91,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,5319-AFT-S,-64,-89,-55,0,0,-60,-84,-95,-64,-89,0,-56,0,-58,-82,-95,0,-88,-57,0,0,-61,0,-96,-65,-53,-77,-53,-78,-77,-73,-63,-74,-63,0,-74,-54,-62,-74,0,-73,-62,-83,-75,-63,0,0,-83,-90,0,0,-82,0,0,-83,-90,0,0,-82,0,-92,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5319,5319-AFT-E,-64,-89,-55,0,0,-60,-84,-95,-64,-89,0,-56,0,-58,-82,-95,0,-88,-57,0,0,-61,0,-96,-65,-53,-77,-53,-78,-77,-73,-63,-74,-63,0,-74,-54,-62,-74,0,-73,-62,-83,-75,-63,0,0,-83,-90,0,0,-82,0,0,-83,-90,0,0,-82,0,-92,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,5352-AFT-N,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5352,5352-AFT-W,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5352,5352-AFT-S,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5352,5352-AFT-E,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5353,5353-AFT-N,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5353,5353-AFT-W,0,-52,-92,-88,-58,-94,0,-75,0,-52,0,-94,-57,0,0,-70,-78,-52,-93,-75,-57,0,0,-75,0,-95,-71,-93,-69,-68,-92,-75,-87,0,0,-91,-93,-74,-88,-74,0,-73,0,-86,0,-92,-78,0,0,0,-81,0,-77,-82,0,0,0,-80,0,0,0,0,-81,0,0,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,-95,0,-80,-80,-84,-79,0
5353,5353-AFT-S,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5353,5353-AFT-E,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5351,5351-AFT-N,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5351,5351-AFT-E,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5351,5351-AFT-S,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5351,5351-AFT-W,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5350,5350-AFT-N,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5350,5350-AFT-W,0,-58,-87,0,-55,-94,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5350,5350-AFT-S,0,-58,-87,0,-55,0,0,-78,0,-58,-66,-87,-56,0,0,-75,-74,-57,-88,-63,-55,0,0,-78,0,-72,-72,-88,-72,-72,0,-83,-88,0,0,0,-87,-83,-91,0,0,-83,0,-86,0,-90,-74,0,0,0,-81,0,-74,-88,0,0,0,-81,0,0,0,0,-81,0,0,0,0,-88,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-88,0,0,0,0,0,0,-94,0,-72,-76,0,-76,0
5350,5350-AFT-E,-88,-66,-84,-63,-63,-89,-66,-74,-89,-65,-65,-80,-64,-90,-67,-74,-81,-65,-80,-63,-65,-87,0,-74,0,-81,-65,-82,-65,-65,0,-91,-88,0,0,0,-81,-92,-91,0,0,-83,0,0,0,-90,-81,0,0,0,0,0,-81,-85,0,0,0,-81,0,0,0,0,0,0,0,0,0,-86,0,0,-94,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,-86,0,0,0,0,0,0,-94,-81,-91,-90,0,-76,0
5349,5349-AFT-N,-86,-66,-73,-45,-70,-83,-72,-69,-86,-66,-45,-72,-70,-82,-69,-69,-76,-66,-73,-47,-70,-82,-70,-69,-85,-72,-54,-72,-54,-54,0,-95,0,0,-93,0,-71,-95,0,-86,0,-94,0,0,0,0,-76,0,0,0,-83,0,-76,-97,0,0,0,-81,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0
5349,5349-AFT-W,-86,-66,-73,-45,-70,-83,-72,-69,-86,-66,-45,-72,-70,-82,-69,-69,-76,-66,-73,-47,-70,-82,-70,-69,-85,-72,-54,-72,-54,-54,0,-95,0,0,-93,0,-71,-95,0,-86,0,-94,0,0,0,0,-76,0,0,0,-83,0,-76,-97,0,0,0,-81,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0
5349,5349-AFT-S,-86,-66,-73,-45,-70,-83,-72,-69,-86,-66,-45,-72,-70,-82,-69,-69,-76,-66,-73,-47,-70,-82,-70,-69,-85,-72,-54,-72,-54,-54,0,-95,0,0,-93,0,-71,-95,0,-86,0,-94,0,0,0,0,-76,0,0,0,-83,0,-76,-97,0,0,0,-81,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0
5349,5349-AFT-E,-86,-66,-73,-45,-70,-83,-72,-69,-86,-66,-45,-72,-70,-82,-69,-69,-76,-66,-73,-47,-70,-82,-70,-69,-85,-72,-54,-72,-54,-54,0,-95,0,0,-93,0,-71,-95,0,-86,0,-94,0,0,0,0,-76,0,0,0,-83,0,-76,-97,0,0,0,-81,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0
5348,5348-AFT-N,-88,-71,-79,-63,-63,-89,-72,-74,-89,-65,-65,-78,-64,-90,-69,-74,-80,-70,-79,-63,-65,-83,-70,-74,0,-72,-65,-72,-65,-65,0,-91,0,0,0,0,-72,-92,0,-86,0,-83,0,0,0,0,-81,0,0,0,0,0,-81,-85,0,0,0,0,0,0,0,0,-81,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-81,-91,-90,-94,0,0
5348,5348-AFT-W,-84,-71,-79,-63,-63,-89,-72,-74,-83,-70,-65,-78,-64,-90,-69,-74,-80,-71,-79,-63,-65,-83,-70,-75,-83,-72,-60,-72,-60,-60,0,-95,0,0,0,0,-72,-95,0,-86,0,-95,0,0,0,0,-81,0,0,0,0,0,-81,-97,0,0,0,0,0,0,0,0,-81,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-81,-91,-90,-94,0,0
5348,5348-AFT-S,-84,-71,-79,-63,-63,-89,-72,-74,-83,-70,-65,-78,-64,-90,-69,-74,-80,-71,-79,-63,-65,-83,-70,-75,-83,-72,-60,-72,-60,-60,0,-95,0,0,0,0,-72,-95,0,-86,0,-95,0,0,0,0,-81,0,0,0,0,0,-81,-97,0,0,0,0,0,0,0,0,-81,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-81,-91,-90,-94,0,0
5348,5348-AFT-E,-84,-71,-79,-63,-63,-89,-72,-74,-83,-70,-65,-78,-64,-90,-69,-74,-80,-71,-79,-63,-65,-83,-70,-75,-83,-72,-60,-72,-60,-60,0,-95,0,0,0,0,-72,-95,0,-86,0,-95,0,0,0,0,-81,0,0,0,0,0,-81,-97,0,0,0,0,0,0,0,0,-81,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-81,-91,-90,-94,0,0
5347,5347-AFT-N,-84,-71,-79,-63,-63,-89,-72,-74,-83,-70,-65,-78,-64,-90,-69,-74,-80,-71,-79,-63,-65,-83,-70,-75,-83,-72,-60,-72,-60,-60,0,-95,0,0,0,0,-72,-95,0,-86,0,-95,0,0,0,0,-81,0,0,0,0,0,-81,-97,0,0,0,0,0,0,0,0,-81,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-81,-91,-90,-94,0,0
5347,5347-AFT-W,-84,-71,-79,-63,-63,-89,-72,-74,-83,-70,-65,-78,-64,-90,-69,-74,-80,-71,-79,-63,-65,-83,-70,-75,-83,-72,-60,-72,-60,-60,0,-95,0,0,0,0,-72,-95,0,-86,0,-95,0,0,0,0,-81,0,0,0,0,0,-81,-97,0,0,0,0,0,0,0,0,-81,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-81,-91,-90,-94,0,0
5347,5347-AFT-S,-84,-71,-79,-63,-63,-89,-72,-74,-83,-70,-65,-78,-64,-90,-69,-74,-80,-71,-79,-63,-65,-83,-70,-75,-83,-72,-60,-72,-60,-60,0,-95,0,0,0,0,-72,-95,0,-86,0,-95,0,0,0,0,-81,0,0,0,0,0,-81,-97,0,0,0,0,0,0,0,0,-81,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-81,-91,-90,-94,0,0
5347,5347-AFT-E,-84,-71,-79,-63,-63,-89,-72,-74,-83,-70,-65,-78,-64,-90,-69,-74,-80,-71,-79,-63,-65,-83,-70,-75,-83,-72,-60,-72,-60,-60,0,-95,0,0,0,0,-72,-95,0,-86,0,-95,0,0,0,0,-81,0,0,0,0,0,-81,-97,0,0,0,0,0,0,0,0,-81,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-81,-91,-90,-94,0,0
5346,5346-AFT-N,-84,-71,-79,-63,-63,-89,-72,-74,-83,-70,-65,-78,-64,-90,-69,-74,-80,-71,-79,-63,-65,-83,-70,-75,-83,-72,-60,-72,-60,-60,0,-95,0,0,0,0,-72,-95,0,-86,0,-95,0,0,0,0,-81,0,0,0,0,0,-81,-97,0,0,0,0,0,0,0,0,-81,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-81,-91,-90,-94,0,0
5346,5346-AFT-W,-84,-71,-79,-63,-63,-89,-72,-74,-83,-70,-65,-78,-64,-90,-69,-74,-80,-71,-79,-63,-65,-83,-70,-75,-83,-72,-60,-72,-60,-60,0,-95,0,0,0,0,-72,-95,0,-86,0,-95,0,0,0,0,-81,0,0,0,0,0,-81,-97,0,0,0,0,0,0,0,0,-81,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,-81,-91,-90,-94,0,0
5346,5346-AFT-S,-86,-66,-73,-45,-70,-83,-72,-69,-86,-66,-45,-72,-70,-82,-69,-69,-76,-66,-73,-47,-70,-82,-70,-69,-85,-72,-54,-72,-54,-54,0,-95,0,0,-93,0,-71,-95,0,-86,0,-94,0,0,0,0,-76,0,0,0,-83,0,-76,-97,0,0,0,-81,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0
5346,5346-AFT-E,-86,-66,-73,-45,-70,-83,-72,-69,-86,-66,-45,-72,-70,-82,-69,-69,-76,-66,-73,-47,-70,-82,-70,-69,-85,-72,-54,-72,-54,-54,0,-95,0,0,-93,0,-71,-95,0,-86,0,-94,0,0,0,0,-76,0,0,0,-83,0,-76,-97,0,0,0,-81,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0
5344,5344-AFT-N,-86,-66,-73,-45,-70,-83,-72,-69,-86,-66,-45,-72,-70,-82,-69,-69,-76,-66,-73,-47,-70,-82,-70,-69,-85,-72,-54,-72,-54,-54,0,-95,0,0,-93,0,-71,-95,0,-86,0,-94,0,0,0,0,-76,0,0,0,-83,0,-76,-97,0,0,0,-81,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0
5344,5344-AFT-W,-86,-66,-73,-45,-70,-83,-72,-69,-86,-66,-45,-72,-70,-82,-69,-69,-76,-66,-73,-47,-70,-82,-70,-69,-85,-72,-54,-72,-54,-54,0,-95,0,0,-93,0,-71,-95,0,-86,0,-94,0,0,0,0,-76,0,0,0,-83,0,-76,-97,0,0,0,-81,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0
5344,5344-AFT-S,-86,-66,-73,-45,-70,-83,-72,-69,-86,-66,-45,-72,-70,-82,-69,-69,-76,-66,-73,-47,-70,-82,-70,-69,-85,-72,-54,-72,-54,-54,0,-95,0,0,-93,0,-71,-95,0,-86,0,-94,0,0,0,0,-76,0,0,0,-83,0,-76,-97,0,0,0,-81,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0
5344,5344-AFT-E,-86,-66,-73,-45,-70,-83,-72,-69,-86,-66,-45,-72,-70,-81,-69,-69,-76,-66,-73,-47,-70,-82,-70,-69,-85,-72,-54,-72,-54,-54,0,-95,0,0,-93,0,-71,-95,0,-86,0,-94,0,0,0,0,-76,0,0,0,-83,0,-76,-97,0,0,0,-81,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0
5345,5345-AFT-N,-84,-70,-73,-45,-70,-83,0,-57,-84,-70,-45,-79,-70,-81,0,-57,-77,-70,-73,-47,-66,-82,0,-55,-84,-83,-63,-81,-63,-63,0,-95,0,0,-93,0,-81,-95,0,0,0,-94,0,0,0,0,-75,0,0,0,-83,0,-75,-93,0,0,0,-81,0,0,0,0,-82,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0
5345,5345-AFT-W,-84,-70,-73,-45,-70,-83,0,-57,-84,-70,-45,-79,-70,-81,0,-57,-77,-70,-73,-47,-66,-82,0,-55,-84,-83,-63,-81,-63,-63,0,-95,0,0,-93,0,-81,-95,0,0,0,-94,0,0,0,0,-75,0,0,0,-83,0,-75,-93,0,0,0,-81,0,0,0,0,-82,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0
5345,5345-AFT-S,-84,-70,-73,-45,-70,-83,0,-57,-84,-70,-45,-79,-70,-81,0,-57,-77,-70,-73,-47,-66,-82,0,-55,-84,-83,-63,-81,-63,-63,0,-95,0,0,-93,0,-81,-95,0,0,0,-94,0,0,0,0,-75,0,0,0,-83,0,-75,-93,0,0,0,-81,0,0,0,0,-82,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0
5345,5345-AFT-E,-84,-70,-73,-45,-70,-83,0,-57,-84,-70,-45,-79,-70,-81,0,-57,-77,-70,-73,-47,-66,-82,0,-55,-84,-83,-63,-81,-63,-63,0,-95,0,0,-93,0,-81,-95,0,0,0,-94,0,0,0,0,-75,0,0,0,-83,0,-75,-93,0,0,0,-81,0,0,0,0,-82,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,5343-AFT-E,-84,-70,-73,-45,-70,-83,0,-57,-84,-70,-45,-79,-70,-81,0,-57,-77,-70,-73,-47,-66,-82,0,-55,-84,-83,-63,-81,-63,-63,0,-95,0,0,-93,0,-81,-95,0,0,0,-94,0,0,0,0,-75,0,0,0,-83,0,-75,-93,0,0,0,-81,0,0,0,0,-82,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,5343-AFT-N,-84,-70,-73,-45,-70,-83,0,-57,-84,-70,-45,-79,-70,-81,0,-57,-77,-70,-73,-47,-66,-82,0,-55,-84,-83,-63,-81,-63,-63,0,-95,0,0,-93,0,-81,-95,0,0,0,-94,0,0,0,0,-75,0,0,0,-83,0,-75,-93,0,0,0,-81,0,0,0,0,-82,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0
